order_id,order_date,covid_phase,customer_id,state,warehouse_id,product_id,product_category,order_channel,order_quantity,unit_price,discount_pct,marketing_channel,ad_spend_myr,website_traffic_source,sales_revenue,customer_segment,customer_age_group,payment_method,delivery_time_days,delivery_status,shipping_cost_rm,inventory_level_pct,stockout_flag,return_flag,customer_rating
ORD101662,2020-07-14,RMCO,CUST90043,Sarawak,Sabah/Sarawak Hub,BNK-2226,Baby & Kids,Mobile App,8,58.94,11.3,Google Ads,424.84,Organic Search,1163.91,Loyal/VIP,45-54,Card,2.4,On-Time,18.39,75.8,0,1,4.2
ORD102990,2020-07-14,RMCO,CUST90096,Penang,Penang Hub,ELE-4078,Electronics,Marketplace,4,318.79,20.8,Influencer,1028.41,Social Media,1340.96,Returning,45-54,E-Wallet,1.5,Delayed,7.95,94.5,0,1,4.9
ORD101978,2020-07-16,RMCO,CUST90110,Negeri Sembilan,Klang Valley Hub,FNB-5147,F&B,Website,5,19.8,4.4,Direct,1125.16,Email Campaign,1232.4,Returning,35-44,E-Wallet,3.4,On-Time,6.99,45.6,0,1,5.0
ORD100236,2020-07-16,RMCO,CUST90253,Johor,Klang Valley Hub,HNL-7796,Home & Living,Mobile App,3,82.78,4.8,Affiliate,213.43,Organic Search,694.67,Returning,25-34,COD,1.5,Delayed,7.95,78.0,0,0,5.0
ORD101051,2020-07-16,RMCO,CUST20865,Selangor,Sabah/Sarawak Hub,FSH-4486,Fashion,Mobile App,4,61.21,8.6,Influencer,256.15,Organic Search,651.02,New,35-44,Bank Transfer,2.1,On-Time,22.47,54.7,0,0,4.6
ORD102876,2020-07-16,RMCO,CUST90129,Johor,Klang Valley Hub,FNB-6560,F&B,Mobile App,9,19.35,20.7,Google Ads,875.53,Organic Search,2008.03,Returning,25-34,E-Wallet,2.8,On-Time,5.66,36.8,0,0,4.3
ORD102749,2020-07-16,RMCO,CUST20833,Negeri Sembilan,Northern Hub,GRC-6525,Groceries,Mobile App,5,26.52,12.5,Google Ads,68.72,Direct,258.79,New,25-34,Bank Transfer,3.7,Delayed,9.15,38.3,0,0,5.0
ORD101742,2020-07-17,RMCO,CUST90235,Negeri Sembilan,Klang Valley Hub,FSH-8894,Fashion,Website,8,68.63,8.0,Google Ads,922.99,Organic Search,2336.5,Returning,25-34,Card,1.0,On-Time,8.0,25.6,0,0,4.7
ORD102835,2020-07-17,RMCO,CUST90310,Sabah,Johor Hub,HNL-2647,Home & Living,Mobile App,7,84.9,17.7,Facebook Ads,301.82,Direct,1306.59,Loyal/VIP,35-44,COD,3.5,Delayed,7.52,66.3,0,0,4.2
ORD102511,2020-07-18,RMCO,CUST21547,Sabah,Northern Hub,BNK-6074,Baby & Kids,Mobile App,6,59.04,20.3,Affiliate,182.17,Social Media,620.9,New,25-34,E-Wallet,2.5,On-Time,8.32,92.2,0,0,5.0
ORD101410,2020-07-18,RMCO,CUST90331,Melaka,Klang Valley Hub,GRC-3858,Groceries,Mobile App,2,25.47,7.9,Google Ads,476.0,Social Media,906.23,Returning,18-24,E-Wallet,2.5,On-Time,6.0,77.9,0,0,4.9
ORD102501,2020-07-18,RMCO,CUST21509,Selangor,Johor Hub,BNK-8232,Baby & Kids,Marketplace,2,57.23,6.5,Google Ads,200.36,Paid Search,502.18,New,35-44,E-Wallet,3.4,On-Time,8.02,60.9,0,0,4.3
ORD100707,2020-07-19,RMCO,CUST90255,Penang,Klang Valley Hub,FSH-6506,Fashion,Marketplace,1,60.08,5.6,Direct,885.85,Direct,1819.65,Loyal/VIP,35-44,Bank Transfer,6.0,Delayed,9.54,62.1,0,1,3.6
ORD100240,2020-07-19,RMCO,CUST90277,Sarawak,Johor Hub,HNL-2109,Home & Living,Website,6,98.21,15.4,Email,718.39,Referral,1549.26,Loyal/VIP,25-34,Card,5.8,On-Time,10.84,24.5,0,0,3.6
ORD101296,2020-07-19,RMCO,CUST20653,Melaka,Northern Hub,HNL-6765,Home & Living,Marketplace,7,88.37,18.2,Affiliate,881.47,Email Campaign,2231.65,New,25-34,E-Wallet,1.9,On-Time,11.75,53.2,0,0,4.9
ORD101368,2020-07-19,RMCO,CUST90018,Johor,Penang Hub,FSH-4094,Fashion,Mobile App,7,56.59,6.1,Organic Search,1072.93,Direct,2194.85,Returning,35-44,E-Wallet,1.0,On-Time,7.83,80.9,0,0,5.0
ORD100118,2020-07-19,RMCO,CUST90390,Johor,Klang Valley Hub,GRC-2612,Groceries,Mobile App,7,24.97,2.4,Email,608.91,Paid Search,1287.22,Returning,35-44,COD,3.5,On-Time,6.49,63.8,0,0,4.4
ORD103409,2020-07-19,RMCO,CUST90023,Selangor,Johor Hub,HNL-3958,Home & Living,Mobile App,6,96.14,8.0,Facebook Ads,461.17,Organic Search,1603.8,Returning,25-34,Card,4.9,Delayed,11.47,48.2,0,0,3.8
ORD103044,2020-07-19,RMCO,CUST90237,Sabah,Penang Hub,ELE-4920,Electronics,Marketplace,6,399.78,4.0,Organic Search,1202.97,Paid Search,3845.53,Returning,18-24,E-Wallet,2.3,On-Time,10.61,38.7,0,0,4.3
ORD103150,2020-07-19,RMCO,CUST90086,Sabah,Sabah/Sarawak Hub,FSH-4561,Fashion,Website,3,62.74,3.3,Direct,503.41,Social Media,773.04,Loyal/VIP,45-54,E-Wallet,1.0,On-Time,15.2,22.6,0,0,5.0
ORD100078,2020-07-20,RMCO,CUST90351,Selangor,Klang Valley Hub,ELE-6680,Electronics,Marketplace,4,388.48,5.9,Google Ads,312.14,Organic Search,2015.45,Returning,25-34,E-Wallet,3.7,On-Time,6.91,62.4,0,0,4.3
ORD103362,2020-07-20,RMCO,CUST20776,Selangor,Johor Hub,SPO-6700,Sports & Outdoor,Website,4,125.18,11.8,Facebook Ads,286.41,Direct,1316.53,New,25-34,COD,1.0,On-Time,9.02,87.7,0,0,5.0
ORD102699,2020-07-20,RMCO,CUST20547,Kuala Lumpur,Penang Hub,BNK-6149,Baby & Kids,Website,5,58.26,5.0,Facebook Ads,1157.87,Social Media,1858.21,New,35-44,E-Wallet,4.7,On-Time,9.52,18.0,0,0,5.0
ORD102185,2020-07-20,RMCO,CUST21468,Kedah,Northern Hub,FNB-1652,F&B,Mobile App,5,19.99,21.4,Organic Search,548.26,Social Media,801.09,New,45-54,Bank Transfer,4.0,Delayed,9.06,25.4,0,0,3.8
ORD101144,2020-07-20,RMCO,CUST90358,Sarawak,Klang Valley Hub,FSH-8361,Fashion,Marketplace,7,63.22,4.5,Facebook Ads,227.19,Paid Search,768.31,Returning,25-34,E-Wallet,1.8,On-Time,5.39,2.3,1,0,4.3
ORD103287,2020-07-20,RMCO,CUST90011,Selangor,Johor Hub,HNL-9537,Home & Living,Marketplace,7,99.72,12.3,Facebook Ads,709.58,Social Media,2295.92,Loyal/VIP,35-44,Card,3.0,On-Time,7.55,34.1,0,0,4.7
ORD103120,2020-07-21,RMCO,CUST90183,Kuala Lumpur,Klang Valley Hub,HNL-1198,Home & Living,Marketplace,1,98.37,8.2,Affiliate,168.81,Paid Search,381.65,Loyal/VIP,25-34,Card,2.0,On-Time,6.02,28.5,0,0,4.4
ORD102831,2020-07-21,RMCO,CUST90080,Selangor,Klang Valley Hub,GRC-5506,Groceries,Mobile App,9,25.4,18.3,Google Ads,610.14,Organic Search,1004.17,Loyal/VIP,25-34,Card,1.5,On-Time,6.84,48.2,0,0,4.5
ORD102609,2020-07-21,RMCO,CUST90224,Kedah,Klang Valley Hub,SPO-9485,Sports & Outdoor,Mobile App,6,118.26,9.7,Google Ads,802.61,Paid Search,1691.25,Returning,25-34,E-Wallet,1.0,On-Time,7.44,54.8,0,1,4.9
ORD100667,2020-07-21,RMCO,CUST21470,Selangor,Northern Hub,HPC-6044,Health & Personal Care,Mobile App,7,39.25,9.4,Facebook Ads,397.07,Direct,778.03,New,35-44,Card,4.0,Delayed,12.45,42.6,0,0,3.6
ORD100229,2020-07-21,RMCO,CUST20153,Johor,Penang Hub,GRC-2108,Groceries,Marketplace,2,25.55,10.1,Influencer,304.26,Direct,406.39,New,35-44,E-Wallet,2.4,On-Time,8.44,40.3,0,0,3.9
ORD101958,2020-07-22,RMCO,CUST90297,Perak,Northern Hub,HPC-5460,Health & Personal Care,Marketplace,3,47.34,8.5,Organic Search,704.04,Organic Search,1114.49,Loyal/VIP,55+,E-Wallet,4.2,On-Time,12.14,43.5,0,0,4.2
ORD100470,2020-07-22,RMCO,CUST90085,Kuala Lumpur,Johor Hub,ELE-5218,Electronics,Marketplace,5,349.9,11.8,Google Ads,995.65,Referral,4081.26,Returning,55+,E-Wallet,1.5,On-Time,8.09,84.3,0,0,4.6
ORD103376,2020-07-22,RMCO,CUST20430,Sabah,Johor Hub,FSH-8078,Fashion,Mobile App,7,58.7,7.9,Organic Search,79.5,Referral,537.28,New,18-24,Bank Transfer,3.7,On-Time,8.43,36.8,0,1,3.7
ORD100812,2020-07-23,RMCO,CUST90006,Kuala Lumpur,Klang Valley Hub,BNK-2995,Baby & Kids,Website,2,52.17,3.9,Google Ads,113.06,Direct,383.77,Returning,55+,E-Wallet,3.4,On-Time,6.67,63.8,0,0,4.8
ORD102814,2020-07-23,RMCO,CUST90141,Negeri Sembilan,Johor Hub,HPC-5676,Health & Personal Care,Mobile App,7,40.92,11.7,Facebook Ads,139.46,Organic Search,569.41,Loyal/VIP,45-54,Card,5.1,On-Time,9.61,18.7,0,0,4.0
ORD102353,2020-07-24,RMCO,CUST21333,Penang,Penang Hub,SPO-8442,Sports & Outdoor,Mobile App,8,129.18,21.5,Organic Search,93.49,Organic Search,695.63,New,25-34,Bank Transfer,4.0,On-Time,8.22,8.9,0,0,4.2
ORD100064,2020-07-24,RMCO,CUST90365,Sabah,Northern Hub,HNL-3024,Home & Living,Marketplace,9,85.78,23.1,Facebook Ads,273.81,Organic Search,758.73,Loyal/VIP,35-44,E-Wallet,4.4,Delayed,8.77,84.0,0,0,4.0
ORD101983,2020-07-24,RMCO,CUST90102,Kuala Lumpur,Penang Hub,GRC-3241,Groceries,Mobile App,9,26.87,29.4,Google Ads,233.22,Paid Search,582.29,Returning,35-44,Card,3.0,Delayed,7.74,65.1,0,0,4.8
ORD101751,2020-07-24,RMCO,CUST90358,Sarawak,Penang Hub,SPO-7237,Sports & Outdoor,Website,3,112.42,2.4,Email,252.89,Referral,383.37,Returning,55+,Bank Transfer,1.0,On-Time,8.87,76.1,0,0,4.8
ORD103065,2020-07-25,RMCO,CUST90189,Perak,Klang Valley Hub,HNL-8589,Home & Living,Mobile App,3,93.87,18.1,Email,151.62,Direct,279.26,Returning,25-34,Card,1.1,On-Time,7.86,13.8,0,0,4.9
ORD101872,2020-07-25,RMCO,CUST20809,Johor,Sabah/Sarawak Hub,GRC-8686,Groceries,Mobile App,7,26.88,4.9,Email,608.48,Organic Search,1300.12,New,35-44,COD,2.4,On-Time,19.64,31.4,0,0,4.2
ORD100137,2020-07-25,RMCO,CUST90385,Kuala Lumpur,Johor Hub,BNK-1017,Baby & Kids,Marketplace,5,49.16,16.1,Affiliate,125.38,Social Media,336.38,Returning,18-24,Bank Transfer,2.6,On-Time,9.47,30.5,0,0,4.9
ORD100780,2020-07-25,RMCO,CUST90103,Johor,Klang Valley Hub,FSH-8375,Fashion,Website,7,58.28,10.6,Organic Search,636.74,Referral,1650.64,Loyal/VIP,45-54,E-Wallet,1.3,On-Time,7.85,63.8,0,0,5.0
ORD102273,2020-07-26,RMCO,CUST90077,Selangor,Klang Valley Hub,GRC-1455,Groceries,Website,5,25.37,14.1,Organic Search,499.85,Referral,809.1,Loyal/VIP,55+,COD,2.0,On-Time,6.72,100.0,0,0,5.0
ORD101835,2020-07-26,RMCO,CUST90048,Selangor,Johor Hub,FSH-9153,Fashion,Marketplace,5,56.93,5.2,Influencer,910.89,Direct,1842.44,Returning,55+,Card,3.0,Delayed,9.78,48.3,0,1,4.9
ORD101729,2020-07-26,RMCO,CUST90320,Kedah,Penang Hub,FSH-8204,Fashion,Mobile App,8,59.44,18.5,Google Ads,328.67,Organic Search,931.06,Returning,25-34,Card,2.5,Delayed,8.29,55.8,0,0,4.4
ORD100279,2020-07-26,RMCO,CUST90169,Penang,Sabah/Sarawak Hub,HPC-7669,Health & Personal Care,Mobile App,7,39.42,5.1,Email,65.58,Social Media,305.16,Loyal/VIP,55+,Card,1.6,On-Time,20.43,56.6,0,0,4.4
ORD102677,2020-07-27,RMCO,CUST20637,Selangor,Johor Hub,HPC-6570,Health & Personal Care,Mobile App,7,39.48,13.8,Google Ads,687.57,Paid Search,1188.44,New,35-44,E-Wallet,1.9,On-Time,10.26,24.5,0,0,3.9
ORD102260,2020-07-27,RMCO,CUST20959,Sarawak,Klang Valley Hub,FSH-6078,Fashion,Mobile App,5,53.62,18.3,Organic Search,475.0,Paid Search,835.9,New,35-44,Card,6.1,Delayed,8.56,53.1,0,1,4.1
ORD101289,2020-07-27,RMCO,CUST90309,Selangor,Johor Hub,FNB-9532,F&B,Mobile App,6,18.35,5.3,Influencer,305.55,Social Media,660.4,Returning,25-34,E-Wallet,3.1,On-Time,8.42,82.9,0,0,4.8
ORD101674,2020-07-28,RMCO,CUST21814,Selangor,Northern Hub,FSH-1795,Fashion,Website,2,54.91,14.1,Affiliate,839.31,Paid Search,1886.84,New,35-44,Bank Transfer,2.5,On-Time,10.7,23.5,0,0,4.2
ORD103290,2020-07-28,RMCO,CUST21906,Selangor,Sabah/Sarawak Hub,FSH-8271,Fashion,Mobile App,4,60.48,21.1,Google Ads,392.14,Social Media,891.07,New,45-54,Card,4.0,On-Time,23.32,84.1,0,0,4.4
ORD102949,2020-07-28,RMCO,CUST90369,Melaka,Johor Hub,HPC-6407,Health & Personal Care,Mobile App,4,46.2,21.5,Direct,539.15,Direct,1078.78,Loyal/VIP,35-44,E-Wallet,6.9,Delayed,9.33,39.4,0,1,4.1
ORD101112,2020-07-28,RMCO,CUST90078,Sarawak,Klang Valley Hub,ELE-8135,Electronics,Mobile App,8,367.88,13.2,Facebook Ads,218.76,Direct,3261.59,Returning,45-54,E-Wallet,2.8,On-Time,7.02,91.0,0,0,4.1
ORD103066,2020-07-28,RMCO,CUST90101,Kedah,Sabah/Sarawak Hub,BNK-4327,Baby & Kids,Marketplace,2,57.92,5.6,Google Ads,172.45,Social Media,396.77,Returning,18-24,Bank Transfer,2.7,On-Time,21.06,88.3,0,0,4.5
ORD101155,2020-07-28,RMCO,CUST20729,Sabah,Johor Hub,FSH-2605,Fashion,Mobile App,5,56.74,6.0,Email,51.1,Direct,425.19,New,35-44,COD,3.0,On-Time,11.19,29.0,0,0,3.7
ORD103003,2020-07-29,RMCO,CUST90340,Penang,Johor Hub,HNL-4429,Home & Living,Website,2,93.38,10.9,Affiliate,517.55,Email Campaign,888.82,Returning,25-34,Card,6.2,Delayed,11.95,53.5,0,0,4.1
ORD102531,2020-07-29,RMCO,CUST90080,Sarawak,Klang Valley Hub,SPO-1016,Sports & Outdoor,Mobile App,5,130.83,18.3,Facebook Ads,352.61,Organic Search,1247.35,Loyal/VIP,55+,COD,3.7,On-Time,8.8,84.8,0,0,4.7
ORD102686,2020-07-29,RMCO,CUST90278,Penang,Penang Hub,BNK-7120,Baby & Kids,Marketplace,6,58.77,14.3,Influencer,382.79,Organic Search,605.99,Returning,45-54,Card,6.0,Delayed,10.09,30.6,0,0,3.4
ORD102724,2020-07-29,RMCO,CUST90282,Selangor,Northern Hub,ELE-5728,Electronics,Website,6,374.94,9.5,Facebook Ads,241.17,Direct,2135.7,Returning,45-54,E-Wallet,4.1,On-Time,12.03,25.7,0,0,4.5
ORD100904,2020-07-30,RMCO,CUST90391,Negeri Sembilan,Sabah/Sarawak Hub,FSH-7333,Fashion,Mobile App,3,51.19,18.7,Direct,479.62,Referral,581.73,Returning,35-44,E-Wallet,2.1,On-Time,22.64,57.4,0,0,4.6
ORD102452,2020-07-31,RMCO,CUST90259,Selangor,Johor Hub,GRC-7259,Groceries,Website,5,21.93,5.0,Affiliate,464.1,Social Media,696.89,Returning,25-34,Bank Transfer,1.1,On-Time,9.61,45.0,0,0,4.8
ORD100666,2020-07-31,RMCO,CUST90333,Selangor,Klang Valley Hub,HNL-5814,Home & Living,Mobile App,2,94.39,12.0,Facebook Ads,127.28,Direct,549.06,Returning,25-34,Bank Transfer,2.2,On-Time,7.29,55.8,0,0,4.1
ORD103314,2020-07-31,RMCO,CUST90417,Selangor,Northern Hub,FSH-1034,Fashion,Mobile App,7,55.27,11.4,Facebook Ads,412.7,Direct,312.19,Returning,25-34,COD,1.0,On-Time,11.2,51.9,0,0,5.0
ORD102910,2020-07-31,RMCO,CUST90189,Selangor,Penang Hub,GRC-1651,Groceries,Mobile App,6,27.75,4.0,Organic Search,677.93,Direct,752.66,Loyal/VIP,25-34,Bank Transfer,2.3,On-Time,7.23,72.2,0,0,4.2
ORD102455,2020-07-31,RMCO,CUST90373,Johor,Northern Hub,FNB-5501,F&B,Website,5,18.12,16.3,Organic Search,241.38,Email Campaign,312.22,Loyal/VIP,35-44,Card,2.9,On-Time,9.28,29.8,0,0,4.9
ORD102618,2020-07-31,RMCO,CUST90281,Selangor,Penang Hub,HPC-3572,Health & Personal Care,Mobile App,4,51.03,11.8,Affiliate,34.65,Organic Search,217.99,Returning,35-44,E-Wallet,1.3,On-Time,8.52,44.4,0,0,3.6
ORD102907,2020-08-01,RMCO,CUST90235,Kuala Lumpur,Johor Hub,FSH-5922,Fashion,Website,4,55.35,6.3,Facebook Ads,85.15,Referral,268.39,Returning,45-54,Card,4.2,Delayed,10.07,26.7,0,0,2.9
ORD103194,2020-08-01,RMCO,CUST90185,Sarawak,Penang Hub,HNL-5504,Home & Living,Mobile App,3,84.31,6.1,Direct,995.04,Direct,2210.42,Returning,55+,E-Wallet,2.3,On-Time,7.25,56.2,0,0,4.9
ORD101782,2020-08-01,RMCO,CUST90279,Johor,Klang Valley Hub,HNL-6534,Home & Living,Marketplace,6,80.75,21.8,Direct,331.31,Direct,987.33,Returning,35-44,Card,5.2,On-Time,8.29,57.1,0,0,3.6
ORD103452,2020-08-01,RMCO,CUST90116,Perak,Klang Valley Hub,GRC-4901,Groceries,Marketplace,7,27.45,2.7,Email,187.55,Direct,337.34,Returning,45-54,E-Wallet,4.0,On-Time,6.51,97.7,0,0,4.4
ORD100852,2020-08-01,RMCO,CUST20826,Melaka,Penang Hub,ELE-3419,Electronics,Mobile App,7,377.11,11.4,Email,577.05,Direct,1639.43,New,35-44,Card,2.8,On-Time,7.7,38.0,0,0,4.5
ORD100594,2020-08-02,RMCO,CUST20254,Johor,Penang Hub,SPO-8970,Sports & Outdoor,Mobile App,4,135.7,8.4,Organic Search,58.29,Paid Search,500.35,New,35-44,COD,4.1,Delayed,9.58,69.6,0,0,3.6
ORD101190,2020-08-02,RMCO,CUST20387,Sabah,Northern Hub,SPO-2691,Sports & Outdoor,Website,6,116.47,22.0,Affiliate,100.13,Email Campaign,658.45,New,18-24,COD,3.5,Delayed,12.01,38.4,0,0,4.0
ORD100010,2020-08-02,RMCO,CUST90175,Kuala Lumpur,Klang Valley Hub,GRC-4868,Groceries,Mobile App,5,28.58,24.8,Direct,862.73,Referral,1579.01,Returning,35-44,E-Wallet,2.1,On-Time,7.48,100.0,0,0,4.1
ORD101598,2020-08-03,RMCO,CUST90030,Sarawak,Klang Valley Hub,GRC-4454,Groceries,Mobile App,3,24.88,12.4,Direct,896.16,Direct,997.53,Returning,25-34,Card,1.8,On-Time,6.88,100.0,0,0,4.6
ORD101548,2020-08-03,RMCO,CUST90405,Johor,Northern Hub,FNB-4102,F&B,Mobile App,6,20.22,11.1,Facebook Ads,293.71,Social Media,704.0,Returning,55+,Card,3.3,On-Time,11.86,68.1,0,0,4.1
ORD101081,2020-08-03,RMCO,CUST90080,Perak,Klang Valley Hub,HPC-4892,Health & Personal Care,Mobile App,1,49.05,2.7,Organic Search,319.93,Paid Search,563.47,Returning,25-34,COD,1.0,On-Time,5.2,57.2,0,0,4.5
ORD102339,2020-08-03,RMCO,CUST90030,Kedah,Johor Hub,ELE-6016,Electronics,Mobile App,3,397.76,20.0,Direct,709.19,Direct,2454.63,Returning,25-34,E-Wallet,3.7,On-Time,7.75,57.1,0,0,3.8
ORD100875,2020-08-03,RMCO,CUST20025,Sarawak,Klang Valley Hub,FSH-2620,Fashion,Mobile App,6,55.28,7.8,Facebook Ads,375.13,Paid Search,771.33,New,35-44,Bank Transfer,1.6,On-Time,5.54,71.4,0,0,4.9
ORD103491,2020-08-03,RMCO,CUST90266,Kedah,Klang Valley Hub,FSH-3600,Fashion,Website,5,65.07,11.3,Direct,576.12,Paid Search,1136.93,Returning,45-54,Card,1.8,On-Time,7.49,49.4,0,0,4.6
ORD101402,2020-08-03,RMCO,CUST90056,Sabah,Klang Valley Hub,FSH-6896,Fashion,Mobile App,7,68.75,20.6,Facebook Ads,147.71,Social Media,803.37,Loyal/VIP,45-54,E-Wallet,2.9,On-Time,6.48,51.3,0,0,4.4
ORD101989,2020-08-03,RMCO,CUST90296,Selangor,Johor Hub,BNK-3695,Baby & Kids,Mobile App,7,58.11,5.4,Facebook Ads,387.38,Organic Search,1100.67,Returning,18-24,Card,1.5,On-Time,9.67,65.5,0,0,4.1
ORD100091,2020-08-04,RMCO,CUST21191,Kuala Lumpur,Penang Hub,HPC-8097,Health & Personal Care,Mobile App,6,48.51,6.3,Email,470.8,Referral,1168.85,New,55+,Bank Transfer,1.0,On-Time,10.46,58.1,0,0,4.8
ORD101377,2020-08-04,RMCO,CUST90377,Johor,Penang Hub,FNB-1276,F&B,Website,3,22.99,9.6,Email,558.47,Organic Search,943.74,Returning,35-44,Card,2.7,On-Time,10.84,84.1,0,0,4.8
ORD100551,2020-08-04,RMCO,CUST20434,Johor,Klang Valley Hub,BNK-4358,Baby & Kids,Website,4,50.67,3.5,Affiliate,885.08,Direct,1681.97,New,25-34,Card,2.4,On-Time,7.36,100.0,0,0,4.7
ORD102559,2020-08-04,RMCO,CUST90133,Selangor,Klang Valley Hub,GRC-7703,Groceries,Marketplace,6,27.05,11.5,Google Ads,236.97,Social Media,605.17,Returning,25-34,E-Wallet,1.0,On-Time,5.43,59.2,0,0,4.9
ORD100624,2020-08-04,RMCO,CUST90114,Penang,Sabah/Sarawak Hub,GRC-6729,Groceries,Website,6,27.23,8.3,Facebook Ads,275.5,Social Media,786.76,Loyal/VIP,25-34,COD,4.0,Delayed,23.35,58.3,0,0,4.4
ORD101992,2020-08-04,RMCO,CUST90198,Sabah,Northern Hub,SPO-3304,Sports & Outdoor,Website,8,133.73,6.9,Organic Search,848.66,Paid Search,1819.54,Returning,35-44,COD,3.3,On-Time,11.34,9.1,0,0,4.3
ORD100731,2020-08-04,RMCO,CUST90149,Selangor,Klang Valley Hub,HPC-2564,Health & Personal Care,Mobile App,7,44.56,13.7,Google Ads,437.85,Organic Search,1072.01,Loyal/VIP,45-54,Card,3.3,On-Time,8.09,38.5,0,0,4.5
ORD103018,2020-08-05,RMCO,CUST90354,Perak,Johor Hub,BNK-9264,Baby & Kids,Mobile App,2,57.42,7.3,Affiliate,217.69,Direct,580.92,Returning,25-34,COD,3.4,On-Time,9.64,66.8,0,0,4.9
ORD101531,2020-08-05,RMCO,CUST90384,Selangor,Penang Hub,GRC-6286,Groceries,Mobile App,7,24.74,3.4,Google Ads,706.7,Referral,866.9,Returning,35-44,Bank Transfer,4.7,On-Time,10.94,100.0,0,0,3.7
ORD102226,2020-08-05,RMCO,CUST21269,Johor,Johor Hub,GRC-2495,Groceries,Website,5,27.73,23.5,Email,387.44,Social Media,790.7,New,25-34,E-Wallet,5.5,On-Time,8.31,13.5,0,0,3.6
ORD100471,2020-08-05,RMCO,CUST90308,Penang,Klang Valley Hub,FSH-6729,Fashion,Website,2,60.35,7.0,Influencer,118.09,Paid Search,338.74,Returning,18-24,COD,4.1,On-Time,7.68,82.8,0,0,3.7
ORD101109,2020-08-05,RMCO,CUST20804,Johor,Northern Hub,ELE-7278,Electronics,Mobile App,8,400.72,25.0,Email,213.37,Social Media,2610.97,New,35-44,E-Wallet,1.0,On-Time,11.4,30.5,0,0,5.0
ORD102022,2020-08-05,RMCO,CUST21783,Johor,Klang Valley Hub,FSH-9577,Fashion,Mobile App,3,56.58,4.3,Influencer,2000.0,Social Media,2158.1,New,35-44,COD,4.5,On-Time,7.83,60.8,0,0,3.8
ORD100133,2020-08-05,RMCO,CUST20195,Selangor,Klang Valley Hub,ELE-8311,Electronics,Marketplace,3,394.39,11.6,Organic Search,125.02,Organic Search,1289.54,New,18-24,E-Wallet,2.9,On-Time,5.87,63.8,0,0,4.1
ORD103070,2020-08-06,RMCO,CUST20321,Kuala Lumpur,Northern Hub,HNL-6324,Home & Living,Website,3,87.3,7.0,Facebook Ads,108.43,Social Media,353.52,New,45-54,Bank Transfer,3.6,On-Time,8.29,46.0,0,0,4.1
ORD102164,2020-08-07,RMCO,CUST20758,Kedah,Northern Hub,ELE-7981,Electronics,Mobile App,8,381.12,13.2,Google Ads,499.65,Paid Search,2528.38,New,18-24,Card,4.1,On-Time,11.43,62.6,0,0,4.5
ORD100342,2020-08-07,RMCO,CUST21662,Selangor,Johor Hub,HPC-9973,Health & Personal Care,Marketplace,2,48.84,6.5,Google Ads,909.48,Social Media,1364.01,New,55+,Bank Transfer,1.0,On-Time,8.66,36.3,0,0,4.0
ORD102961,2020-08-07,RMCO,CUST90342,Penang,Klang Valley Hub,BNK-8328,Baby & Kids,Mobile App,6,50.55,15.9,Organic Search,380.96,Social Media,958.5,Returning,25-34,COD,1.7,On-Time,6.95,29.4,0,0,4.6
ORD102807,2020-08-07,RMCO,CUST90317,Kuala Lumpur,Klang Valley Hub,ELE-8210,Electronics,Mobile App,2,366.49,6.8,Influencer,346.7,Organic Search,772.8,Loyal/VIP,55+,E-Wallet,6.4,Delayed,6.87,74.3,0,0,4.0
ORD100465,2020-08-07,RMCO,CUST21379,Selangor,Johor Hub,HPC-2121,Health & Personal Care,Mobile App,4,47.08,3.3,Influencer,249.63,Organic Search,435.79,New,25-34,COD,1.8,On-Time,8.35,18.8,0,0,4.8
ORD102547,2020-08-07,RMCO,CUST90190,Penang,Sabah/Sarawak Hub,SPO-9979,Sports & Outdoor,Marketplace,5,129.72,5.5,Influencer,558.64,Direct,2172.17,Returning,55+,E-Wallet,1.1,On-Time,15.84,59.0,0,0,4.5
ORD100641,2020-08-07,RMCO,CUST21032,Penang,Klang Valley Hub,ELE-6238,Electronics,Marketplace,4,333.34,1.8,Google Ads,538.09,Social Media,2783.78,New,55+,E-Wallet,1.6,On-Time,7.81,49.3,0,0,4.3
ORD102805,2020-08-07,RMCO,CUST20950,Sarawak,Sabah/Sarawak Hub,SPO-2324,Sports & Outdoor,Marketplace,3,113.45,12.4,Direct,600.76,Social Media,1588.97,New,25-34,Card,4.0,On-Time,20.2,33.5,0,0,4.2
ORD100214,2020-08-07,RMCO,CUST20491,Johor,Northern Hub,GRC-7520,Groceries,Marketplace,7,23.54,15.6,Organic Search,1261.25,Social Media,2432.18,New,25-34,Card,1.2,On-Time,11.5,0.0,1,0,4.6
ORD102041,2020-08-07,RMCO,CUST20526,Sarawak,Penang Hub,HPC-5073,Health & Personal Care,Mobile App,4,48.59,16.9,Direct,248.47,Referral,439.23,New,55+,Card,3.9,Delayed,7.88,70.4,0,0,3.6
ORD102093,2020-08-08,RMCO,CUST90225,Kuala Lumpur,Johor Hub,HPC-6507,Health & Personal Care,Mobile App,2,40.28,7.6,Google Ads,502.94,Referral,1018.6,Returning,45-54,Bank Transfer,5.5,On-Time,9.8,78.0,0,0,3.2
